platform,komentar,timestamp
instagram,Gimana kalau menggantikan Presiden Prabowo Subianto??????????,2025-05-02 17:00:07
instagram,Video yang ini kok lebih enak diliat ya ?,2025-05-02 17:00:07
instagram,Bro satu ini lebih cocok jadi wapres dari pada FUFUFAFA,2025-05-02 17:00:07
instagram,Nah ini baru yg membantu,2025-05-02 17:00:07
instagram,Ohh ini yang lagi rame,2025-05-02 17:00:16
instagram,Beda banget. Klo disini beneran lihat video dan bukan lihat komentar,2025-05-02 17:00:16
instagram,Jujur saya pendukung mase tpi  jdi malu,2025-05-02 17:00:16
instagram,"15:01

15:01",2025-05-02 17:00:16
instagram,Bang.. lu jangan gitulah.. kasian bang.. ,2025-05-02 17:00:16
instagram,3:55 TRUE,2025-05-02 17:00:16
instagram,maaf saya orng awam . mau tanya angka 4000 dan 13000 itu menunjukan apa . bantu jelasin kawan2 yang faham,2025-05-02 17:00:16
instagram,"Saat ini klo energi msh fokus sm hal2 yg ga pntg spt ijazah palsu, layak tdknya Gibran jd Wapres, brarti mmg bangsa ini blm siap maju! Hrs nya yg diserang itu sistem politik dinegeri ini. Itu biang semua masalah bangsa spt korupsi, kemiskinan, ketimpangan, ketidakadilan, kebodohan dll. Knp yg selalu diserang eksekutif? Meskipun eksekutif mmg jd nahkoda, tp sesungguhnya mereka tersandera peran legislatif. Klo dikerucutkan siapa legislatif itu, bukan 500an org di senayan sana, tp sebetulnya hanya bbrpa org pimpinan parpol! Contoh konkrit, soal UU perampasan aset deh! Dulu eksekutif sdh singgung2 tp mandek di legislatif. Eksekutif bisa apa? Kko nglawan bisa digoyang! Parahnya lagi, dibelakang mereka semua berdiri para oligarki yg tdk hanya bs mengendalikan legislatif tp juga yudikatif! Jd pendapat Mas Ferry ini saya lengkapin, bukan hanya soal birokrasi saja mslhnya, tp sistem politik, ketatanegaraan dan budaya bangsa ini harus direvolusi!",2025-05-02 17:00:16
instagram,ferry irwandi for wapres. serius deh setuju gw,2025-05-02 17:00:16
instagram,Komen di sebelah hujatan semua ,2025-05-02 17:00:16
instagram,Gokil one take long shoot 16 menit,2025-05-02 17:00:17
instagram,"yok monggo dilanjut bang ferry, lanjut yang hilirisasi ",2025-05-02 17:00:17
instagram,"Pertanyaan nya.. Mau sampe kapan beliau mau lipsing.. Anggap aja dia lagi manggung jadi penyanyi duo.. 
bukan nya kita butuh good performer   ya minimal asli deh.. Gak palsu",2025-05-02 17:00:17
instagram,Nongkrong makin seru kalo saldo dari 𝑽𝑰𝑪𝑻𝑶𝑹𝒀𝟎𝟎𝟕 tebel ,2025-05-02 17:00:17
instagram,Mampir sini cuma mau ngelike aja. H3x ,2025-05-02 17:00:17
instagram,Lebih berkelas bang ferry daripada bocah kosong yang gak tau malu itu ,2025-05-02 17:00:17
instagram,Kacamatanya mirip mulyono waktu muda ,2025-05-02 17:00:17
instagram,"Like,like,like. Biar muncul ni vidio di muka pemerintah",2025-05-02 17:00:17
instagram,Wapres ganti mas fery saja......jadi gregetan,2025-05-02 17:00:17
instagram,gg pak gibran,2025-05-02 17:00:17
instagram,percuma deh bang. sepertinya cuma kamu yang paham situasi ini. pemimpin kita keknya cuma diem aja,2025-05-02 17:00:26
instagram,siap siap jadi india,2025-05-02 17:00:26
instagram,"12:21 statemen ""Jangan apa-apa nyalahin pemerintah"" bisa tercounter oleh ini kah?",2025-05-02 17:00:26
instagram,Bro Ferry ada salam dari Lisa Mariana,2025-05-02 17:00:26
instagram,Ngajak si coki bang,2025-05-02 17:00:26
instagram,pingin ngtag pemerintah tapi gatau caranya,2025-05-02 17:00:26
instagram,"Kalo pikir kayaknya masalah di negara ini udah ketahuan letaknya dimana, tapi anehnya ga beres-beres persoalannya. Padahal cuma tinggal berbenah sedikit demi sedikit. Pertanyaannya yang berkewajiban MAU ATAU TIDAK?",2025-05-02 17:00:26
instagram,Nongkrong sambil cek saldo 𝗩𝗜𝗖𝗧𝗢𝗥𝗬𝟬𝟬𝟳 bikin happy,2025-05-02 17:00:26
instagram,mas mas jane kowe dadi menteri ekonomi indonesia wae ogh.... utowo malah dadi wapres e wae yooo ,2025-05-02 17:00:26
instagram,Bisa gak sih wapres kita di ganti sama om ferry ,2025-05-02 17:00:26
instagram,Masalah nya bonus demografi di indo..TDK di imbangi dg penyerapan tenaga kerja...malah dr skrg byk yg di PHK.. jujur gw  takut kedepannya akan spt apa negara ini ini...Krn,2025-05-02 17:00:26
instagram,"Padahal negara kaya, minyak ada, sumber daya melimpah, hasil bumi banyak, tanah di lempar kan bibit nya saja bisa tumbuh. Kenapa negara ini gak bisa maju. Negara timur tengah  yang modal minyak aja bisa naik. Betapa rakus nya engkau penguasa. Tidak bsa memaksimalkan semua kekayaan di negri ini. Apakah begitu sibuk nya engkau para penguasa mengisi celengan sendiri?",2025-05-02 17:00:26
instagram,Bang gimana tanggapannya tiba2 di yt sebelah dari like cuma 20rb ke 120rb ? Apakah bot bang?,2025-05-02 17:00:26
instagram,"NAAH INI KALO NGOMONGIN BONUS DEMOGRAFI.
TOLONG GIBRAN JANGAN GIMMICK TERUS DAN NONTON, REFLEKSIKAN VIDEO INI, BERTINDAK BAGAI KSATRIA. SALAM TIDAK PERCAYA DGN PEMERTINTAH SAAT INI.",2025-05-02 17:00:26
instagram,Ini baru bener,2025-05-02 17:00:26
instagram,"Bang, salam sama tanya",2025-05-02 17:00:26
instagram,ini mah kerasa isinya ga kaya sebelah,2025-05-02 17:00:26
instagram,"gimana mau ga beban, bonus demografi malah keluarin makan siang geratis! janji 19jt lapangan kerja menguap dgn Tsunami PHK akibat ""efficiency versi gemoy""",2025-05-02 17:00:26
instagram,12:21,2025-05-02 17:00:26
instagram,Makan mie instan ditemenin saldo 🅥🅘🅒🅣🅞🅡🅨007 paling pas ,2025-05-02 17:00:26
instagram,Butterfly effect 9:33,2025-05-02 17:00:36
instagram,"Seandainya bisa sim salabim, kau ajalah bang yang gantiin dia. Jauh lebih pantas",2025-05-02 17:00:36
instagram,"Keren bang, sangat mudah dipahami. Sayang aku terganggu dengan kacamata yg melorot mulu",2025-05-02 17:00:36
instagram,Gw sih optimis indo gabakal jadi negara maju sama pemerintahan yg sekarang,2025-05-02 17:00:36
instagram,Beda emang yg berilmu dan kosong...wow...,2025-05-02 17:00:36
instagram,"Mau bonus demografi, mau bonus emas segunung pun klo pemerintah modelan negara ini tetep aja bobrok",2025-05-02 17:00:36
instagram,7:08,2025-05-02 17:00:36
instagram,"Mungkin yg sebelah Mau bagus mau jelek yg pnting viewer, yg penting video nya menghasilkan heheheu",2025-05-02 17:00:36
instagram,Hasil di 𝐑 𝐀 𝐃 𝐀 𝐑 𝟏𝟑𝟖  membuat saya bisa menyelesaikan kewajiban keuangan dengan baik. ,2025-05-02 17:00:36
instagram,Bisa gak sih wapres ganti muka biar gak keliatann plonga plongo,2025-05-02 17:00:36
instagram,MOHON DONG KAK FERRY UNDANG Dokter Tifauzia Tyassuma,2025-05-02 17:00:36
instagram,"dah lah lu aja yang jadi wapresnya, ferr..bikinnya bagus bener ada yang nangis dipojokkan nanti lho",2025-05-02 17:00:36
instagram,6:18,2025-05-02 17:00:36
instagram,sebenernya pengen optimis tp kalo melihat arah kebijakan dan program2 pemerintah saat ini kok mengkhawatirkan sekali,2025-05-02 17:00:36
instagram,geloooo massas,2025-05-02 17:00:36
instagram,"Bang Ferry, tolong di buat juga versi ""tandingan"" soal hilirasi kaya yang di sebelah likesnya udh ""ribuan"" dong bang  :D",2025-05-02 17:00:36
instagram,"Beri saya 10 pemuda sy akan goncang dunia..ir soekarno
Beri saya 1 gibran sy akan bubarkan indonesia.. jokowi SH",2025-05-02 17:00:36
instagram,Hari ini di Atas gk tau Nanti_,2025-05-02 17:00:36
instagram,"Pake prompter sih ngga apa2 asalkan tulisan yang ada di prompter itu hasil analisa, pikiran serta ide2 sendiri...",2025-05-02 17:00:36
instagram,"Bahas lebih kencang dong pencuri solar subsidi untuk dijual kepengguna non subsidi, preman pemeras uang pendaftaran polisi dan Tentara secara terang terangan di masyarakat dan pungli lain.",2025-05-02 17:00:36
instagram,Wowkkwk,2025-05-02 17:00:46
instagram,"Adakah yang mau pilih bang fery? Saya yakin masih kalah sama Mas Wapres, nggak tahu tahun 2045?",2025-05-02 17:00:46
instagram,"Bg Ferry mau tanya, “closed the door” brarti bg ada di bawah naungan si botak stafsus kan ? Pendapat bg gmana tuh ?",2025-05-02 17:00:46
instagram,"Bang ko lu lebih keren  ya dari pada wapres kita,",2025-05-02 17:00:46
instagram,Kualitas orang itu jauh dibawah mas Ferry,2025-05-02 17:00:46
instagram,"Maaf, saya baru paham maksud bonus demografi setelah nonton video bung ferry sampai full, yg kemarin nonton di sebelah ga mudeng samasekali",2025-05-02 17:00:46
instagram,𝐑 𝐀 𝐃 𝐀 𝐑 𝟏𝟑𝟖  tuh emang bener-bener ngebantu banget pas gue lagi butuh dana super urgent,2025-05-02 17:00:46
instagram,"Kita uda pake gameshark, tapi masi kalah juga",2025-05-02 17:00:46
instagram,"Gue mash merenung, knp si Nganu bisa jadi wapres, betapa busuknya para pemimpin dan pemilih Konoha ",2025-05-02 17:00:46
instagram,Mas ferry pinter ..... dr pd fufufafa,2025-05-02 17:00:46
instagram,"Uranium, thorium dan platinum tidak ada tambang nya, yg ada penguraian/pemisahan dari materi nikel,besi,tembaga. Sslama ini indo jual bahan mentah yg mengandung bahan lain yg kemudian di uraikan oleh negara lain",2025-05-02 17:00:46
instagram,Ini fakta bang bukan konten semata memang kenyataan nya seperti itu. Saya berani bersuara karna saya tinggal di NKRI ini tidak gratis semua bayar.,2025-05-02 17:00:46
instagram,Bonus demografi tapi pada nganggur malah jadi beban  dan nganggur nya cuman pada main mobile legend,2025-05-02 17:00:46
instagram,"guys jujur gue awam bgt deh sama yg diomongin sm bang ferry, kira2 buku atau hal apa ya yang hrs gue pelajari supaya bisa paham yang kaya gini? ekonomi kah?",2025-05-02 17:00:46
instagram,yoii,2025-05-02 17:00:46
instagram,Bagusan yg enih dibanding sebelah,2025-05-02 17:00:46
instagram,"Dana RnD (Research and Development) hanya 0,2% dari kebutuhan militer 
Boleh nih bang kedepannya lebih d highlight lagi masalah ini..",2025-05-02 17:00:46
instagram,Benar abang ini baru mendidik bukan kaya anis.tua tapi tidak mendidik,2025-05-02 17:00:46
instagram,Banggg tolong bikin konten Hilirisasi dan Masa Depan Indonesia dong. Kami butuh konten berbobot lagi ,2025-05-02 17:00:46
instagram,4:23,2025-05-02 17:00:46
instagram,"Konsep dari kepala emang beda dengan konsep dari contekan
Kok bisa kualitas warga sipil bisa sejauh ini dengan wapres karbitan konoha.sungguh memalukan",2025-05-02 17:00:56
instagram,Bisa ga wakil presiden di tuker yang ini aja,2025-05-02 17:00:56
instagram,"Ntar kalo gagal manfaatin bonus demografi, pasti pemerintah nyalain rakyat nya  padahal mereka sendiri yg gak mau berubah masih kolot dan sibuk dengan jabatan nya sendiri dan ambisi nya sendiri sendiri, Gibran ngomong panjang lebar bukan dari hati , dia cuma pengen rebranding , demi ambisi nya 2029 , manusia munafik pollll",2025-05-02 17:00:56
instagram,So pinter,2025-05-02 17:00:56
instagram,"video ini isinya full daging, kalo fufufafa... cuma tulang nya doang",2025-05-02 17:00:56
instagram,"Ferry Irwandi bakal kalah sama gibran sih..
Soalnya pak Gibran pake AI ",2025-05-02 17:00:56
instagram,"Si otong n bapaknya keliatan kosong banget tp pas debat capres/cawapres tiba2 jadi pinter, ada yg aneh gk sih ",2025-05-02 17:00:56
instagram,Jadi inget kang dedy mulyadi,2025-05-02 17:00:56
instagram,"Tolong bang ikut berdiskusi di acara asuhan Cak Nun: kenduri cinta, taman Ismail Marzuki Jakarta.
Semoga dibaca bang Ferry!",2025-05-02 17:00:56
instagram,Bantu Jelasin tentang video terbarunya mas wapres dong bang ,2025-05-02 17:00:56
instagram,"yg bikin subtitle perlu di cek lagi, masih banyak yg salah !!! ",2025-05-02 17:00:56
instagram,"Yg ono udah 1,7M yg nonton bang per detik ini ",2025-05-02 17:00:56
instagram,"Beehhh, milineal bnget
Walau cuma nonton serasa ikut berinteraksi,
Beda sama yg nnohh, 
Sibuk 'mbaca sendiri, gua serasa dicuekin, 
Eye contacknya ga ada,
Pertanyaan gue, si nnohh itu banyak ngoceh sebetulnya dia ngerti ga dia ngomong apa",2025-05-02 17:00:57
instagram,"Cuma pengen transparansi total aliran dana dari atas ke bawah (ama ke kantong binatang pengerat kalo bisa) biar pada tau kek quotes the Riddler di The Batman 2022:
 ""NO MORE LIES""",2025-05-02 17:00:57
instagram,come on mas ferry xD,2025-05-02 17:00:57
instagram,"""Bonus Demografi"", dikalahkan sama yg namanya ""Korupsi"" di negeri ini...",2025-05-02 17:00:57
instagram,"@feryrwandi,,,ini baru monolog dengan memaparkan secara detil apa itu bonus demografi...yang ono baca doang...",2025-05-02 17:00:57
instagram,Ini lebih mantap.. genuin,2025-05-02 17:00:57
instagram,"Lho saya kira mas wapres ternyata Bukan, salah video nih gua. Pantes isinya daging semua",2025-05-02 17:00:57
instagram,come on bang feri kesian fufufafa wkwk,2025-05-02 17:00:57
instagram,Beda banget sama bang fufufafa  ini ada isinya ,2025-05-02 17:01:07
instagram,"Penyesalan terbesarku golput.  
Gak bisa banyak omong deh",2025-05-02 17:01:07
instagram,samsul nonton ga ya,2025-05-02 17:01:07
instagram,"Menjelang hari buruh bang, naikin konten apa nih selanjutnya? ",2025-05-02 17:01:07
instagram,PLEASE... LU AJA DEH YANG JADI WAPRES!,2025-05-02 17:01:07
instagram,"Durasinya sepertinya ke tuker sama sebelah , 16 menit berasa 6 menit ,yg di sebelah 6 menit udh kaya 6 jam",2025-05-02 17:01:07
instagram,Nah ini baru jadi daging,2025-05-02 17:01:07
instagram,"Bro elu aslinya bisa jadi wapres, asal bapak mu jadi presiden dulu",2025-05-02 17:01:07
instagram,"Kayanya lebih compact gibran yg ngomong deh dari pada ini meng3nai bonus demografi... ini terkesan si ""paling"".. klo gibran terkesan ""driven"" dan  menempatkan sbg modal dasar bukan tools",2025-05-02 17:01:07
instagram,"Tuker dah Gibran sama Ferry Irwandi, knapa selalu orang2 yg tidak berkompeten yg pimpin negara konoha",2025-05-02 17:01:07
instagram,Begini seharusnya. bukan spt GIBRAN.,2025-05-02 17:01:07
instagram,Banyak likenya dari pada sebelah,2025-05-02 17:01:07
instagram,enakan begini bang ,2025-05-02 17:01:07
instagram,"Indonesia gk bakal jadi negara maju, yg ada pemerintahan yg korupsi dg pejabat mengangkangi tambang” secara pribadi para pejabat.",2025-05-02 17:01:07
instagram,modus demografi akan sia-sia dan akan cuma jadi beban kalo anak mudanya otaknya kosong seperti sebagian besar netizen indonesia yang stanting.,2025-05-02 17:01:07
instagram,what do we do?,2025-05-02 17:01:07
instagram,video sebelah persentase komen negatifnya banyak bener. Nah yang ini kok ga ada komen negatifnya ya ? ,2025-05-02 17:01:07
instagram,Yaelah yang bukan siapa2 kayak ferry irwandi aja bisa punya muscle knowledge seluas ini.. Lah ini seorang wapres yang mimpin hampir 300 jt manusia malah kayak gitu.. Udah lah habis kata2 utk sang wapres karbitan.. Mungkin ada benarnya para purnawirawan TNI minta wapres dimakzulkan..suruh belajar jadi wakil rt dulu aja..,2025-05-02 17:01:07
instagram,Pemilu Selanjutnya: Giliran Gibran,2025-05-02 17:01:07
instagram,"FERRY IRWANDI ️
FUFUFAFA ️",2025-05-02 17:01:07
instagram,"Melihat video ini, terlihat sekali strategi pemerintah salah (dengan kebijakannya) menuju negara maju",2025-05-02 17:01:18
instagram,"sepertinya anda lebih layak jadi wapres mas fer,.,., ,",2025-05-02 17:01:18
instagram,"w
w
w
w
w
w
w
w
w
w

wbeberapa hari lalu saya berhasil masuk final sebuah lomba yang diadakan di sebuah negara asia. untuk bisa melanjutkan tersebut saya harus pergi ke negara tersebut untuk berlomba di sana secara langsung. namun kampus saya perlu meminta izin pemerintah untuk dapat mengeluarkan surat izin tersebut. surat tersebut juga berfungsi agar saya bisa mengklaim uang yang saya dapat dari fakultas untuk biaya saya pergi dan hidup di sana, proposal sudah kami buat. namun setelah kabar kami dapat dari pemerintah bahwa izin kami ditolak dengan alasan yang tertulis pengajuan surat minimal 3 minggu hari kerja sebelum kegiatan... apalagi waktu itu terpotong oleh hari raya idul fitri.. come on bro.. masa harus 3 minggu.. bahkan setelah saya diumumkan masuk finalis, saya langsung mengurus suratnya.. jika saya yang sudah tepat waktu membuat surat tersebut dan mengirimnya lewat prodi masih tidak diizinkan terus bagaimana lagi. alhasil uanng untuk kami berangkat tidak dapat cair. 


saya lupa tepatnya.. mals saya buka chat agar saya tahu waktunya. tapi setidaknya ada waktu 2 mingguan sebelum keberangkatan dan jadwal pertandingan dari waktu saya mengirimkan surat izin.  kompetisinya diadakan di salah satu univ di sana.



btw proposal yang kami ajukan bahkan terlalu sedikit.. harusnya bisa lebih",2025-05-02 17:01:18
instagram,Bosen ngarep THR? 𝓥𝓘𝓒𝓣𝓞𝓡𝓨007 aja tiap hari ,2025-05-02 17:01:18
instagram,"Bonus demografi kalau generasinya malah perkalian sederhana aja bingung ya bagaimana, bang Ferry?",2025-05-02 17:01:18
instagram,Kayaknya lebih mudah dipahami oleh wapreslah dari pada yang ini...,2025-05-02 17:01:18
instagram,"yg bikin teks siapa ya, apakah AI? kayak banyak istilah yg missed kayak R&D GDP dll",2025-05-02 17:01:18
instagram,Sambil rebahan cuan ngalir dari V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕 ,2025-05-02 17:01:18
instagram,Jelas 🫡,2025-05-02 17:01:18
instagram,"Tema yg sama tapi rasanya beda yah antara yang ""Berisi"" dan ""Berisi?""",2025-05-02 17:01:18
instagram,Si Gibran hasil titipan bapak jadi wapres ampas cuma bisa nangis liat ginian,2025-05-02 17:01:18
instagram,Kualitas asam sulfat.. fufu Fafa ,2025-05-02 17:01:18
instagram,Bang tapi ya anak sekolah yang sekarang kena kurikulum buatan nadiem pengetahuan dasar yang mereka miliki minus banget ga si? Kurikulum sekarang masih pake kurikukum merdeka itu ga? Kalau masih harus diganti ga si?,2025-05-02 17:01:18
instagram,"bang mohon maaf mengaggu, videonya sudah bagus tapi subtitlenya tolong benerin bang masih banyak yg salah takutnya nnti penonton ada yg salah tangkap",2025-05-02 17:01:18
instagram,"bang, subtitlenya tolong diedit dulu lah sebelum kontennya diupload",2025-05-02 17:01:18
instagram,selama koruptor di maafkan sih indonesia bakal jadi negara miskin,2025-05-02 17:01:18
instagram,Cocok jadi wapres +26 bang ,2025-05-02 17:01:18
instagram,Inimah real likenya no bot bot wkwk,2025-05-02 17:01:18
instagram,"Pembwaane enak yh bang Fery,lo bikin konten",2025-05-02 17:01:18
instagram,kalo yang ini saya like,2025-05-02 17:01:30
instagram,mending ini yg jadi wapres drpda si ono,2025-05-02 17:01:30
instagram,PLIS BUAT VIDEO HILIRISASI PART 1,2025-05-02 17:01:30
instagram,Mas Ferry kok terbawa arus membahas bonus demografi. Banyak kasus yg tertutupi oleh video mas Gibran itu lho yg mestinya dicermati...,2025-05-02 17:01:30
instagram,"Seolah menunjukkan kamu lebih hebat
Mana rendah dirimu yang dulu, inget lebihmu itu anugrah jauhkan dari sifat sok hebat",2025-05-02 17:01:30
instagram,bg ferry bukan gibran kan,2025-05-02 17:01:30
instagram,"bang kenapa iklan di yt lu sangat menarik dan ditonton sampai selesei .
btw terimakasih penjelasannya",2025-05-02 17:01:30
instagram,Nandodemooo,2025-05-02 17:01:30
instagram,otaknya lebih cerdas dan Fress naratif dari Wapres saat ini yg sedang bikin konten ngomongin bonus demografi ,2025-05-02 17:01:30
instagram,Bikin video tandingan ya ,2025-05-02 17:01:30
instagram,"Ada berapa nyawa bang, udah kuat finansial dan exit plan nya ? Atau organisasi apa yang back up aksi Abang ini ?",2025-05-02 17:01:31
instagram,"Kata gw sih bakal gagal buat maximalin bonus demografi ini,knp? Kurikulum merdeka yang gagal,ormas,ketidak percayaan rakyat terhadap pemerintahan,dan beberapa institusi,drp dan polisi... Dan kita udah dipandang sebelah mata oleh investor luar,dengan tidaknya mereka melirik untuk membangun pabrik"" diindo,dan lebih milih di negara tetangga,contohnya Vietnam.... Yah itu cuman argumen saya aja sih dari fakta yang ada,yah semoga kata"" saya ini tidak beneran terjadi,aamiin",2025-05-02 17:01:31
instagram,Kok saya berfikir bang ferry lebih baik jadi wapres yah apakah ada yg sama,2025-05-02 17:01:31
instagram,"Gua pikir sih pak Gibran gak usah sepintar ferry gini, satu aja yang gua minta, LU MAU DENGAR.

Temen gua sih bilangnya, pemimpin itu harus bisa manfaatin kepintaran bawahan²nya, dan dia bangga meski bego katanya ",2025-05-02 17:01:31
instagram,timothy ronald ga lu sebut,2025-05-02 17:01:31
instagram,"setelah melihat ini, pantas kalo udah jadi pembenci akan selalu jadi pembenci :(",2025-05-02 17:01:31
instagram,salam fufufafa we wok de tok,2025-05-02 17:01:31
instagram,IKHLAS gue si WAPRES digantiin sama Bang FERRY.  dARIPADA WAPRES KOSONG,2025-05-02 17:01:31
instagram,"Emang beda, mana yang berisi dan kosong",2025-05-02 17:01:31
instagram,lebih nangkep ini ya,2025-05-02 17:01:31
instagram,"Ini bukan meniru, tapi me REVISI 
Pria yang tertukar ",2025-05-02 17:01:42
instagram,"Bonus dografi      x
Bonus dari ayah √",2025-05-02 17:01:42
instagram,"Kasihan.. para pemuja.. narasi..merasa paling pintar .. menilai.. . Pada hal jadi RT AJA belum pernah ..  bos fery ini sdh pernah sukses jd apa ya... coba ... ,, klo hx puntar omong org jual obat di pasar2 .. banyak yg lebih jgo omong..hahh... ",2025-05-02 17:01:42
instagram,09:41 yang bener itu RnD bukan randi editor ,2025-05-02 17:01:42
instagram,"Pemerintah prioritasnya Mengkorup Sumber Daya Yg Ada Untuk Memenuhi Keserakahan Para Pejabatnya

Alhasil Yg Kaya Makin Kaya Yg Miskin Makin Miskin. Yg Ada Hanyalah Kelas Atas & Kelas Bawah Tidak Ada Kelas Menengah. Itulah Visi Misi Pemerintahan Negara Konoha",2025-05-02 17:01:42
instagram,"randi, maksudnya, R&D = Research & Development",2025-05-02 17:01:42
instagram,Emang problemnya dari pemimpin tertinggi,2025-05-02 17:01:42
instagram,The government: ,2025-05-02 17:01:42
instagram,"gausah mikir yg lain deh bakat anak"" saja masih bnyk ga di dukung sama pemerintah baik dari pasilitas maupun lainnya",2025-05-02 17:01:42
instagram,Masih nanyak yang lebih dari Irvandi. Kadi ga perlu merasa lebih hebat dsri Gibran. Kalau kamu lebih hebat Gibran. Ksmu bisa kadi wapres,2025-05-02 17:01:42
instagram,"Pemerintah Bukannya fokus buat majuin negara, tp malah fokus buat ngehire buzzer",2025-05-02 17:01:42
instagram,fufufafa ke bapak dan om om nya : paa.. om.. gimana nih.. feri ngebully aku,2025-05-02 17:01:42
instagram,"Gw rela lu jd wapres drpd gibran bro.... 
Gw dah gak bs mikir, ikutan pe a' ",2025-05-02 17:01:42
instagram,Bang Font nya kok ga mirip,2025-05-02 17:01:42
instagram,Kok sama yg ono beda bgt ya ,2025-05-02 17:01:42
instagram,"Oh inj maksudnya devil advokat, kalo rangkaiannya salah satunya ini mah kocak juga",2025-05-02 17:01:42
instagram,Cara penyampaian dan penampilan nya mirip profesor di film money heist,2025-05-02 17:01:42
instagram,"Negara tidak mampu mensuport kemajuan teknologi. Makanya susah maju. Lihatlah china. Negara sangat mensuport kemajuan teknologi dengan memberikan harga murah bahan"" di bidang teknologi. Jadi warganya bisa dengan mudah berlomba bereksperimen. Bahkan india juga. Sedang di indonesia, mengenaskan. Lomba teknologi hanya untuk orang berduit",2025-05-02 17:01:42
instagram,"Raka : Versi Beta 
Ferry : Versi Pro ORI",2025-05-02 17:01:42
instagram,up this vid,2025-05-02 17:01:54
instagram,Bang sekarang coba bahas hilirisasi,2025-05-02 17:01:54
instagram,Mimpi apa bangsa kita punya wapres fufufafa anaknya mulyono ,2025-05-02 17:01:54
instagram,Tidak sederhana tapi gibran gabisa,2025-05-02 17:01:54
instagram,"game shark, genzet paham gak yah??",2025-05-02 17:01:54
instagram,Mending Anda lah yang mewakili anak muda gantiin si wapres wapresan nggak jelas itu...negara kok dibuat main main yak?,2025-05-02 17:01:54
instagram,𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 bikin harapan saldo makin nyata ,2025-05-02 17:01:54
instagram,"koreksi untuk teks ""Cina dengan masalah ""polusi"" dan ""polisi."" yang dimaksud bung Fer ""policy"" (kebijakan), bukan ""polusi"" dan ""polisi"". menit 3.48 dan 3.56. mohon koreksi kembali jika saya salah.",2025-05-02 17:01:54
instagram,UP VIDEO INI!!!,2025-05-02 17:01:54
instagram,The real wapres,2025-05-02 17:01:54
instagram,Negara kita (Indonesia) kekurangan ide ide cermilang untuk memajukan negara ini.,2025-05-02 17:01:54
instagram,Wkwkwk langsung muncul video lu bang setelah nonton video bang wapres ,2025-05-02 17:01:54
instagram,"Buka 𝓥𝓘𝓒𝓣𝓞𝓡𝓨007, saldo kayak air zamzam ",2025-05-02 17:01:54
instagram,Takutnya Usia nya Produktif tapi hanya jadi beban... jadinya bencana demografi...,2025-05-02 17:01:54
instagram,"faaaak gameshark, lama banget ga denger kata2 ini wkwkwk",2025-05-02 17:01:54
instagram,"Halo Fufufafa, lagi ngapain dipojokan?",2025-05-02 17:01:54
instagram,Judul deskripsi sama tapi beda isi ,2025-05-02 17:01:54
instagram,sekarang coba bikin hilirisasi om,2025-05-02 17:01:54
instagram,"apa kita gulingin aja nih pemerintah ya, kayanya bakal miss tools bonus demografi yg kita punya kalo kaya gini terus",2025-05-02 17:01:54
instagram,hidup KDM,2025-05-02 17:01:54
instagram,"Kykny ud saat ny kita ganti wapres dah,,ganti ke ferry kykny ud jd lompatan besar ",2025-05-02 17:01:54
instagram,MAYDAY...MAYDAY...!!!,2025-05-02 17:02:06
instagram,Gibran raka pengen booming,2025-05-02 17:02:06
instagram,Kenapa gak orang ini aja sih yang jadi wapres.,2025-05-02 17:02:06
instagram,Pukulan telak,2025-05-02 17:02:06
instagram,Wapres terburuk,2025-05-02 17:02:06
instagram,Saya khawatir bonus itu malah jadi beban dan mencelakakan seperti orang dapat undian mendadak tapi karena tidak siap mental malah koit karena kaget. Jhn sampai bonus itu hanya usianya saja produktif tapi isinya tidak produktif karena umurnya saja muda tapi isi kualitas tempurung kepalanya tua renta atau bahkan bayi.,2025-05-02 17:02:06
instagram,Lebih lugas.,2025-05-02 17:02:06
instagram,Bang usia nte lebih muda dari pada warpes beda 4 Tahuan lah ko nte so tahu lebih faham nte dri pada warpes,2025-05-02 17:02:06
instagram,"Mantan lupa, cuan dari V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕 gak pernah absen",2025-05-02 17:02:06
instagram,"tolong editornya banyak belajar lagi, buka wawasan lagi, soalnya banyak Istilah-istilah Bang Ferry yang tidak diterjemahkan dengan benar.",2025-05-02 17:02:07
instagram,Gibran ilmunya belon nyampai gimana bicara bonus demografi,2025-05-02 17:02:07
instagram,mau tanya vidio yg sblah pke joki like ga ya ? ,2025-05-02 17:02:07
instagram,"Sebagai pegawai tujuan utama hanya haji dan umroh. 
Mau negara runtuh bomat",2025-05-02 17:02:07
instagram,Ini Karen mah dibanding FUFUFAFA.... Jauh bagai langit sama gorong gorong,2025-05-02 17:02:07
instagram,"Percayalah bang, si KOSONG GIBRAN pasti nonton lu sampe abis",2025-05-02 17:02:07
instagram,Tuker wapres boleh ga?,2025-05-02 17:02:07
instagram,"Org klo ngomg emng gampang,,",2025-05-02 17:02:07
instagram,"Styl bis di copy, tapi isi Kepala say sorry ",2025-05-02 17:02:07
